(174, 1299)|18|45|46|53|55|56|58|60|61|62|64|67|68|73|74|75|76|81|106|122|127|130|148|156|208|214|226|277|365|374|439|445|462|555|832|1236|1974|2284|3348|478|57|104|480|40|43|54|63|72|108|135|164|178|222|300|301|306|375|457|465|509|663|714|717|741|864|909|978|1187|1320|1457|1686|1859|1879|2516|2720|3250|3519|4627|10701|10702
(174, 1680)|45|226|457
(174, 1764)|18|58|60|67|81|83|277|104|480|2363
(174, 1820)|45|60|62|67|75|365|445|462|465|509|741|808|2098
(174, 1828)|45|62|374|832|2907|480|164|306|683|1065|47|2627|1963|7500
(174, 1836)|81|83|1086|683|5040
(174, 2200)|53|56|226|57
(174, 2485)|636
(174, 2611)|68|193|135
(174, 2828)|399|375|457
(174, 2857)|58|74
(174, 2860)|64|126|127|130
(174, 2914)|45|53|58|60|62|64|67|68|76|122|130|156|226|277|374|399|439|1974|478|2907|104|480|164|301|306|509|663|133|351|1237|684
(174, 3213)|45|40|79
(174, 3216)|60|156|375
(174, 3238)|156|1053
(174, 3250)|129
(174, 3252)|2383|808
(174, 3255)|60|365|2383|509
(174, 3257)|18|45|46|53|55|56|58|60|61|62|64|67|68|73|74|75|76|81|83|106|122|127|130|148|156|193|208|214|226|374|399|439|445|462|555|832|1236|1974|2284|478|104|129|480|54|63|72|135|164|178|301|306|375|457|465|509|663|717|1187|1320|10702|78|80|133|155|158|166|177|190|236|254|294|295|351|398|406|471|494|534|601|644|683|785|1065|1161|1230|2437
(174, 3302)|1974
(174, 3303)|53|58|60|67|81|83|156|226|555|1974|57|104|129|139|157|336|480|826|1086|1515
(174, 3320)|18|45|53|58|60|62|67|106|122|127|156|226|277|399|445|462|832|1236|1974|7274|478|480|63|222|306|375|683|2262|833|4704
(174, 3324)|130|121
(174, 3326)|60|62|365|462|808|703
(174, 3330)|58|67|480|465|2363
(174, 3491)|45|53|58|60|61|75|156|226|1974|2951
(174, 3741)|35
(174, 3786)|58
(174, 4134)|45|58|1236|683
(174, 4788)|45|58|62|226
(174, 4837)|45|58|156
(174, 5390)|61
(174, 5400)|18|46|53|58|75|399|1236|104|121
(174, 5410)|53|75|226
(174, 5466)|164
(174, 5500)|271
(174, 5505)|130
(174, 5511)|45|53|56|58|60|61|62|67|68|73|74|83|122|126|127|130|181|214|226|374|439|1236|1536|1974|2383|104|1515|301|306|375|465|509|663|717|978|683|842|2906|1935|3302|833|4704|1244
(174, 5564)|45|271
(174, 5587)|76|78
(174, 5606)|439
(174, 6405)|45
(174, 6453)|53|55|58|60|62|67|68|83|122|126|127|130|156|214|226|374|399|439|462|555|1974|104|54|301|306|663|909|3519|121|7041
(174, 6461)|18|45|46|53|56|58|60|61|62|64|73|74|76|181|226|277|374|399|832|1236|2907|104|40|43|54|63|72|108|178|306|375|457|717|1320|78|80|133|236|254|398|494|534|601|683|1065|79|47|48|91|813|2627|2628|35|1054|5426|4147|1244|1263|1403|1963|2277|2360
(174, 6507)|46|67|130|156|1974|509|1320|177|683|1935|1244
(174, 6667)|18|45|58|60|156|208|1236|741|788
(174, 6677)|1236
(174, 6696)|53|68|193|135|306|717|190|471|644|842|921|1244
(174, 6697)|808
(174, 6700)|6734
(174, 6735)|58
(174, 6738)|53
(174, 6752)|122
(174, 6758)|53|60|226|1974|1515|40|714|617
(174, 6762)|45|53|55|58|60|61|67|126|127|156|226|374|439|555|1236|1974|3348|104|63|509|663|717|864|2720|1935|2951
(174, 6768)|60|62|365|509
(174, 6772)|833|639
(174, 6774)|18|45|53|55|56|58|60|61|68|83|122|126|127|193|226|374|832|1974|104|139|40|54|63|135|306|375|1879|48|813
(174, 6775)|53|83|639
(174, 6812)|457|1320|2262|1244
(174, 6830)|18|45|53|58|60|62|67|81|462|1236|2383|139|164|465|509|10702|177|833
(174, 7138)|48|4089|354
(174, 7552)|226
(174, 7713)|58|226|375
(174, 7850)|45
(174, 7862)|1320|534
(174, 7979)|60|62|374|2262|4687|1237
(174, 8069)|74|226|832|104|826|164|714
(174, 8075)|53|58|64|67|68|74|76|81|106|122|126|130|148|156|214|226|365|439|555|832|1236|1974|478|104|826|40|63|164|301|509|663|714|1457|1879|177|1065|1244
(174, 8218)|53|55|56|58|67|68|73|75|83|130|181|226|57|54|72|306|714|842|636|220|617|1244
(174, 8224)|1974|864|3519
(174, 8265)|555|864
(174, 8280)|2951|3878
(174, 8282)|1547
(174, 8304)|53|181|72|306|717
(174, 8368)|18|53|60|61|62|64|68|73|130|193|135|717|909|80|190|295|471|1161|921|3193
(174, 8374)|462|2383|509
(174, 8399)|53|60|72|842|636
(174, 8422)|58|62|74|106|1320
(174, 8423)|439|978
(174, 8448)|300|301
(174, 8452)|226
(174, 8462)|300|301
(174, 8487)|53|56|58|64|68|130|181|226|1974|57|306|714|230|266|718|721|722|725|726|730|1244
(174, 8495)|58|60|192
(174, 8518)|214
(174, 8529)|45|60|226|104
(174, 8530)|45|254|1054
(174, 8544)|45|60
(174, 8551)|45|58|226
(174, 8565)|53|55|72
(174, 8612)|555|1974
(174, 8632)|909|220
(174, 8637)|130
(174, 8647)|365|509|808
(174, 8657)|60|62|130|40
(174, 8681)|45|534|842
(174, 8728)|4555
(174, 8781)|58|104
(174, 8816)|1974|885
(174, 8821)|58|62|81|1515|833
(174, 8839)|53|55|537
(174, 8859)|58
(174, 8881)|60|106|277|445|478|375|1187|2831
(174, 8896)|64|158|346|413|1098|5518
(174, 8902)|45|271
(174, 8922)|864
(174, 8926)|58|60|365|439|978
(174, 8966)|45|58|226|104
(174, 8978)|555
(174, 9008)|909|1090
(174, 9009)|18|45|58|60|62|67|68|76|81|130|148|181|208|214|439|2907|40|108|300|306|663|717|978|78|177|601|2906|79|47|48|813|1054|6734|1098|1403|1873|2188|2291|4566
(174, 9022)|58
(174, 9031)|18|53|60|62|68|193|190
(174, 9044)|58|62|81|83|129|1515|833
(174, 9063)|60|108
(174, 9070)|663|1935
(174, 9115)|1320
(174, 9116)|45|58
(174, 9137)|1974
(174, 9145)|58
(174, 9146)|300
(174, 9150)|61|62|104
(174, 9153)|61|129|40|43|72
(174, 9158)|148|222|158|589
(174, 9208)|68|193
(174, 9211)|1187|790
(174, 9304)|60|226
(174, 9318)|40
(174, 9498)|226|40
(174, 9583)|61|226
(174, 10099)|45|58
(174, 10122)|58|74|4704
(174, 11019)|45|58|62|73|130|1974|63
(174, 11414)|534
(174, 11845)|45
(174, 12041)|63|1320
(174, 12189)|74|127|374|509|884|6734
(174, 12305)|126
(174, 12310)|439|978|2188
(174, 12315)|104
(174, 12322)|45|53|55|62|73|74|75|226|57|54|72|135|232
(174, 12329)|58|106
(174, 12337)|58|60|106|445|480
(174, 12350)|139|833
(174, 12389)|156
(174, 12392)|68|193|135
(174, 12400)|226
(174, 12414)|18|1236|104
(174, 12470)|106
(174, 12508)|465|2150
(174, 12540)|130|121
(174, 12578)|60|156|509|741
(174, 12605)|58|67|480
(174, 12615)|439|663|978
(174, 12637)|555|1974|864|3519|4566
(174, 12709)|1974
(174, 12714)|156|808
(174, 12727)|53
(174, 12731)|58|7274
(174, 12732)|58|445|478|155
(174, 12735)|60
(174, 12741)|60|462|2383|509|155|2098
(174, 12779)|53|60|555|1236|1974|3348|864|294
(174, 12808)|74
(174, 12843)|58|60
(174, 12850)|18|53|58|60|67|68|130|156|214|226|277|374|555|1236|1974|104|457|717|1320|4627|884|808|885
(174, 12876)|18|53|58|61|226|374|104|509
(174, 12926)|126
(174, 12941)|58|60
(174, 12956)|46|56|58|62|106|127|130|226|832|480|40|43|375|717
(174, 12963)|365|462|2383|509|808
(174, 12996)|64|158|413|1098|5518
(174, 13002)|18|60|909
(174, 13004)|67|663|6734
(174, 13005)|78|1054|2360
(174, 13009)|76|254
(174, 13039)|106
(174, 13041)|122|2890
(174, 13097)|1974|864
(174, 13101)|58|67|104|1686
(174, 13113)|226|864|294
(174, 13122)|76|40
(174, 13126)|45
(174, 13156)|126
(174, 13188)|365
(174, 13194)|60|156|509
(174, 13213)|74|374|108
(174, 13226)|68
(174, 13249)|60|365|808
(174, 13250)|1515
(174, 13335)|45|60|67|68|76|106|122|126|130|156|214|226|365|439|445|555|1236|1974|480|826|178|301|306|375|509|663|741|909|1457|158|833|788|271|3878
(174, 13360)|73|48
(174, 13768)|832
(174, 13984)|61
(174, 14148)|375
(174, 14537)|53|126|130|226|832|1515|864|1320|2516|4627|534|1065|884|636|7097
(174, 14593)|58|7414
(174, 15133)|45|53|58|62|67|74|126|130|156|208|226|439|1974|2907|509|663|1320
(174, 15389)|148
(174, 15401)|53|722
(174, 15412)|45|53|60|226|399|1974|104|306
(174, 15419)|788
(174, 15433)|864
(174, 15435)|62|104
(174, 15447)|45|68|74|1236
(174, 15510)|78
(174, 15544)|3878
(174, 15547)|83|139
(174, 15557)|53|55|57|232
(174, 15566)|300
(174, 15600)|58|81|157|826|1515|375|833
(174, 15612)|5901
(174, 15623)|81|1515
(174, 15691)|864
(174, 15695)|53|58|61|62|127|1974
(174, 15704)|122|127|130|179|3302|1993
(174, 15773)|43
(174, 15796)|81|139|336|833
(174, 15826)|266
(174, 15844)|58|60
(174, 15895)|60|365|703
(174, 15915)|130|1993|1994
(174, 15935)|214|465|424
(174, 15943)|58|60|7274|1187|1320|1686|4078|790
(174, 15945)|58|60|277
(174, 15954)|4882
(174, 15967)|64|2383|509
(174, 16066)|365
(174, 16080)|53|62|1236|72
(174, 16082)|45|398
(174, 16086)|156|208
(174, 16168)|122|130
(174, 16171)|164|178|177
(174, 16186)|346|413
(174, 16218)|106
(174, 16247)|45|76|177|1054
(174, 16253)|1053
(174, 16276)|53|60|67|68|83|130|181|193|214|226|2383|104|43|63|509|717|121
(174, 16350)|980
(174, 16363)|55
(174, 16376)|2360
(174, 16509)|45|46|53|58|60|62|67|68|81|106|126|127|130|148|156|208|214|226|439|445|555|832|1974|3348|7274|480|40|301|509|717|864|1320|2516|3519|842|1403|3152|7097
(174, 16637)|40|63
(174, 16839)|399|375
(174, 17088)|399
(174, 17117)|45|60|62
(174, 17451)|374
(174, 17557)|60|226|1974|104
(174, 17978)|45
(174, 18106)|58
(174, 19551)|58|83|130|156|1236|509|717|884
(174, 19679)|60|130|208|445|1236|40|842|884
(174, 20326)|374|399|832|336|164|178|2262
(174, 20459)|808
(174, 20473)|46|58|75|127|374|3193
(174, 20495)|18|62|63
(174, 20546)|58|60|67|81|106|226|374|445|480|731|8285
(174, 20559)|18|62|64|375|1320|118|980
(174, 20596)|45|46
(174, 20679)|45|832|40|354
(174, 20712)|45
(174, 20764)|46|58|60|156|208|365|374|375|741|1320|808
(174, 20771)|663|808
(174, 20830)|192
(174, 20836)|555|864|3519
(174, 20853)|462|2383|509|2098
(174, 20857)|104|63
(174, 20860)|45|76|832|40|354|271|305|1403
(174, 20878)|45|48
(174, 20886)|58|60|106
(174, 20900)|53|266|1244
(174, 20912)|555|864|4566
(174, 20915)|45
(174, 20926)|725
(174, 20932)|18|58|83|104|139|826|1515|833
(174, 20940)|18|45|46|53|55|56|58|60|61|62|64|67|68|73|74|75|76|81|83|106|122|126|127|130|148|156|181|193|208|214|226|277|365|374|399|439|445|462|555|832|1236|1536|1974|2284|2383|3348|4404|7274
(174, 20969)|18|53|58|62|208|832|1236|2262|1455|235
(174, 20986)|53|717
(174, 21013)|58|67|480|465|2363
(174, 21159)|108
(174, 21161)|277|2831
(174, 21245)|58|226|277|1054|1098|2188|2670
(174, 21263)|58|62
(174, 21267)|45|76|78|1403
(174, 21309)|1974|864|2720|1936
(174, 21320)|45|56|58|67|127|226|104|135|465|864|177
(174, 21321)|45|58|64|81|374|2383|40|509|3399
(174, 21409)|53|72|823
(174, 21430)|214
(174, 21488)|365
(174, 21581)|480
(174, 21859)|45|58|62|74|130|226|306|884|2161
(174, 22604)|58|64|130|208|226
(174, 22697)|714|4627|2262|4704
(174, 22822)|18|45|46|53|58|60|62|67|76|106|130|156|208|226|399|832|1974|478|2907
(174, 23344)|226
(174, 23352)|375
(174, 23576)|683
(174, 23764)|58|683
(174, 23889)|226
(174, 24482)|60|62|73
(174, 24586)|18|62|1236|104
(174, 24592)|122|130
(174, 24594)|45|1547
(174, 24753)|60|61|43
(174, 24768)|126|130
(174, 24776)|73|72|842
(174, 24806)|214|424
(174, 24867)|48|354|1963
(174, 24875)|18|64|374
(174, 24904)|18|53|57|139
(174, 24916)|354
(174, 24940)|18|53|58|60|74|208|3250|683|4704
(174, 24958)|354
(174, 24993)|445
(174, 25003)|45|58
(174, 25098)|40|1547
(174, 25133)|58|365|509
(174, 25160)|45|46|53|62|68|122|130|156|399|462|478|40|457|1187|3519|2906|1263|1403|1547
(174, 25180)|46|399|832|40|133
(174, 25198)|60|226|439|978|2906
(174, 25229)|365
(174, 25248)|214|2150
(174, 25286)|56
(174, 25358)|73|72|306|717|842|1244
(174, 25369)|45|58|81|374|714|271|305
(174, 25374)|663
(174, 25375)|83|336
(174, 25376)|76|78|2360
(174, 25394)|58|60
(174, 25424)|214
(174, 25441)|177
(174, 25447)|58|67
(174, 25459)|18|62|2437
(174, 25466)|156|1053
(174, 25512)|214|465
(174, 25542)|1236|63|406
(174, 25818)|46|56|58|226|54
(174, 25875)|301
(174, 26667)|58|64
(174, 27281)|60
(174, 27589)|374
(174, 27630)|164|2161
(174, 27822)|45
(174, 28598)|62
(174, 28716)|555|1974|3348|864|2720|884|5381
(174, 28757)|45|40|271|305
(174, 28768)|722
(174, 28773)|62|365|4704
(174, 28907)|365
(174, 28929)|1936
(174, 28971)|127
(174, 28999)|864|4566
(174, 29009)|46|534
(174, 29075)|45|53|55|56|58|61|62|73|75|226|374|1236|1536|57|139|336|826|40|54|72|306|714|717|842|636|232|498|230|264|266|537|617|715|718|721|722|725|726|730|731|823|1244
(174, 29119)|60|122|127|130|832|1236|166|121|179|3302|4882|10645|1870|2890|8326
(174, 29129)|76|601
(174, 29140)|58
(174, 29141)|62|106|374|351|274
(174, 29169)|717|1237
(174, 29177)|1936
(174, 29222)|139|826
(174, 29231)|122|130
(174, 29244)|663
(174, 29286)|53|58
(174, 29405)|64|214|465|424
(174, 29424)|81|139
(174, 29430)|509
(174, 29505)|790
(174, 29518)|156|208|2284|158|684|1098
(174, 29551)|58|60|74|106|445|104|108|133
(174, 29606)|45|53|399|306
(174, 29608)|53|226|306
(174, 29611)|45|46|76|40|1547
(174, 29636)|40
(174, 29680)|122|130
(174, 29695)|5518
(174, 29802)|58|374
(174, 29838)|832|2262|4704
(174, 30058)|67|214
(174, 30081)|58|130|208|439|306|375
(174, 30094)|18|61
(174, 30103)|457|2906
(174, 30150)|399
(174, 30736)|478|158
(174, 30740)|76|78|896
(174, 30764)|214
(174, 30848)|74|1974|3348|2720|884|885
(174, 30914)|35|1263
(174, 30925)|18|61|62|848
(174, 30967)|46|64
(174, 30972)|53|714|724
(174, 30990)|226
(174, 31034)|555|864|5381|5379
(174, 31042)|58|64|67|81|439|301|663
(174, 31055)|58
(174, 31059)|46|60|156|226|365|399|462|832|457|663|1859|177|808
(174, 31083)|663
(174, 31103)|58|445
(174, 31122)|62|399|832|1236|164|178|177|1065|2262|4484
(174, 31133)|60|156|375|509|808
(174, 31229)|58|462|10701|10702
(174, 31250)|663
(174, 31287)|663|1935|7097
(174, 31383)|104
(174, 31445)|2383
(174, 31510)|58|67
(174, 31543)|67|480
(174, 31562)|45|374
(174, 31631)|76|896
(174, 31638)|374|555|864|1936
(174, 31641)|164|178
(174, 31673)|1236
(174, 31708)|45|91
(174, 31727)|76|832|47
(174, 31742)|40
(174, 31898)|58|60|83|40|4627|2262
(174, 32035)|226|1547
(174, 32261)|18|60|64|67|68|81|106|122|126|130|148|208|214|226|365|439|445|555|832|7274|2907|480|301|306|509|663|864|909|788|3878
(174, 32880)|832
(174, 32934)|45|53|58|60|67|68|74|106|122|126|127|130|148|156|208|214|226|365|439|445|555|1236|1974|3348|2907|164|509|663|717|1320|601|2262|833
(174, 33011)|58
(174, 33164)|978|5518
(174, 33353)|45|53|58|60|127|130|156|208|717|3519|884|4704
(174, 33438)|53|58|130|208|1974|2907|164|509|4627
(174, 33763)|45|126|226|374
(174, 33811)|445
(174, 33835)|53
(174, 33854)|832
(174, 33920)|45|76|896
(174, 33932)|122|127|130|2890
(174, 33941)|76|78
(174, 33986)|58|62|1974|864|1936
(174, 33988)|3250
(174, 34066)|601
(174, 34081)|1974|192
(174, 34141)|18|53|61|80
(174, 34171)|108|331
(174, 34177)|53|56|75|181|226|57|139|826|72|306|714|717|4075|498|230|266|537|715|718|721|722|725|823
(174, 34187)|703
(174, 34245)|277|40|164|178|177|785|5901
(174, 34270)|76|78|601
(174, 34288)|104|336|833
(174, 34309)|58|60|81|63|108
(174, 34347)|58|67|81
(174, 34428)|555|864|808
(174, 34465)|18|60|62
(174, 34471)|127
(174, 34549)|58|60|277
(174, 34569)|439|663|1935
(174, 34624)|58|60
(174, 34660)|896
(174, 34695)|864|1936
(174, 34756)|46|832|1236|1320|235
(174, 34762)|68|193|104|406|921|1650
(174, 34768)|399|832|2262
(174, 34772)|60|67|663
(174, 34779)|67|301
(174, 34848)|222|158
(174, 34854)|58|3250
(174, 34863)|53|57|717|842|266|725|823|8301
(174, 34867)|60|365|509
(174, 34927)|18|81|336|808
(174, 34931)|76|78
(174, 34934)|1300
(174, 34977)|130
(174, 34993)|53
(174, 35193)|1974
(174, 35224)|18|1236|235
(174, 35236)|214
(174, 35277)|374
(174, 35283)|53|57|306|1879
(174, 35297)|18|60|365|1320
(174, 35313)|108
(174, 35366)|1236
(174, 35399)|254
(174, 35415)|374
(174, 35432)|45|58|226
(174, 35437)|1547
(174, 35467)|18
(174, 35574)|555
(174, 35612)|555|864|2720
(174, 35614)|365
(174, 35625)|53|374|306|230
(174, 35665)|306
(174, 35699)|122|127|130|166|121|179|3302|4882|2890
(174, 35826)|45|79
(174, 35833)|478|331
(174, 35838)|45|78
(174, 35908)|2383
(174, 36062)|375|4704
(174, 36184)|133
(174, 36236)|18|53|58|40|509|978|1547
(174, 36884)|53|127
(174, 36925)|130
(174, 36947)|226
(174, 37002)|53|56
(174, 37090)|53
(174, 37100)|60|226|832|375
(174, 37271)|45|58|64|226
(174, 37288)|45
(174, 37451)|53|126|306|48
(174, 37468)|46|58|126|127|226
(174, 37497)|45
(174, 37529)|126
(174, 37558)|226
(174, 37613)|53
(174, 37721)|53|126|130
(174, 38040)|226
(174, 38193)|60|226
(174, 38880)|374
(174, 38930)|18|58|60|61|62|64|374|104|63|108|375|5426
(174, 38983)|61|68|1236|494
(174, 39020)|130|121|3302
(174, 39063)|58
(174, 39093)|164
(174, 39120)|555|864
(174, 39122)|45|164|178|177|1065|2161|4484
(174, 39138)|60|106|445|683
(174, 39175)|45|46|399|832|254|2262|354|1403|1547|3152|6347
(174, 39180)|53|55|68|226|57|139|717|842|232|724|721|722|726
(174, 39184)|663|1935
(174, 39202)|2262
(174, 39251)|663
(174, 39291)|58|445|478|108|1187
(174, 39305)|53|57|1879
(174, 39319)|164
(174, 39351)|18|46|56|60|81|148|208|2906|1053|1392
(174, 39378)|58|60|108
(174, 39384)|126
(174, 39386)|58|226|1236|40|1879
(174, 39392)|214|465|424|2291
(174, 39405)|53|226|57|306|232|266|718
(174, 39449)|164
(174, 39458)|79|1547
(174, 39505)|663|1935|2687|3878
(174, 39506)|232|718
(174, 39521)|18
(174, 39522)|45
(174, 39537)|76
(174, 39560)|58|67
(174, 39572)|61
(174, 39591)|18|61
(174, 39605)|53
(174, 39614)|155|331
(174, 39628)|193|190|1161
(174, 39647)|18|60|374|104|63|80
(174, 39704)|18|62
(174, 39764)|1515|833
(174, 39781)|53|74|72|351|842
(174, 39832)|62|375|1320|4627
(174, 39862)|365
(174, 39875)|601
(174, 39892)|277
(174, 39923)|68|193|471
(174, 39931)|721
(174, 39944)|60
(174, 40401)|64
(174, 40676)|122|63|48
(174, 40988)|4077
(174, 41000)|76|1263|2360
(174, 41073)|164|177
(174, 41107)|354|1963
(174, 41114)|53|60
(174, 41135)|60|68
(174, 41157)|53|717
(174, 41327)|18|58|61|555|1974|3348|864|2720|3519|294|884|885|1936|4566
(174, 41354)|45|2907|2360
(174, 41357)|601|2360
(174, 41412)|480|192
(174, 41420)|18|62|104|236|406
(174, 41435)|365
(174, 41489)|45|80
(174, 41495)|46|76|208|104|78|1054|896
(174, 41496)|439|978
(174, 41552)|64|106|277
(174, 41589)|74
(174, 41606)|555|864
(174, 41678)|178|177
(174, 41690)|53|1536|306
(174, 41695)|47|48
(174, 41721)|130|4882
(174, 41776)|61
(174, 41805)|60|663
(174, 41820)|365
(174, 41998)|58|60|457
(174, 42004)|45
(174, 42093)|18|118|980
(174, 42177)|462|509|2098
(174, 42184)|106|7274
(174, 42227)|164
(174, 42295)|663|1935|7097
(174, 42303)|1053
(174, 42331)|365
(174, 42344)|47
(174, 42353)|76|399|2907|1547
(174, 42366)|74|3250|683
(174, 42390)|208|192
(174, 42425)|294
(174, 42455)|76|354
(174, 42487)|53
(174, 42512)|365
(174, 42555)|663|1935
(174, 42567)|374
(174, 42611)|832
(174, 42612)|130
(174, 42652)|60|909
(174, 42695)|58|208|2284
(174, 42705)|4704
(174, 42707)|406|235
(174, 42755)|18|104|1230|2437|1873
(174, 42760)|81
(174, 42831)|45|40
(174, 42841)|465|2150
(174, 42845)|53|1244
(174, 42947)|130
(174, 43009)|683
(174, 43013)|896
(174, 43142)|53|57
(174, 43207)|78
(174, 43284)|129|639
(174, 43289)|978
(174, 43350)|18|45|53|62|74|1236|63|2437
(174, 43376)|58|60|439|978|192
(174, 43406)|178
(174, 43545)|76|78|601
(174, 43566)|351
(174, 43578)|2890
(174, 43623)|58|60
(174, 43646)|53|60|62|73|75|148|226|57|480|300|301|232|413
(174, 43668)|365
(174, 43833)|130|121
(174, 43843)|864|2720|3519
(174, 43853)|1053
(174, 43858)|53|717
(174, 43861)|18|5426
(174, 43872)|1547
(174, 43893)|156|208|158|684|1053
(174, 44034)|156|208|158|3193
(174, 44061)|509|2098
(174, 44066)|58|60
(174, 44205)|45|40|79
(174, 44212)|164
(174, 44217)|60|663
(174, 44297)|53|55|75
(174, 44302)|300
(174, 44306)|67|445|300|663|788|6734
(174, 44332)|45
(174, 44384)|164
(174, 44444)|45|53|60|156|399|462|832|139|306|509|1320|133|351|683|884|35
(174, 44600)|365|509
(174, 44654)|60|683
(174, 44747)|555|864
(174, 44901)|439|663|1935|2687
(174, 44902)|53|306
(174, 44914)|509
(174, 44981)|46|76
(174, 45014)|832
(174, 45015)|555|864
(174, 45033)|1547
(174, 45047)|58|60
(174, 45430)|62
(174, 45474)|375
(174, 45489)|226
(174, 45558)|226
(174, 45758)|53
(174, 46163)|45|60|399|1320
(174, 46261)|76|2360
(174, 46489)|45|53|58|60|64|67|106|127|130|148|156|208|214|226|277|1236|1974|478|104|480|509|842|808
(174, 46562)|45|2906|4704
(174, 46700)|375
(174, 46786)|60|62|374|2262|4687|1237
(174, 47110)|424
(174, 47176)|81|83|129|139|157|336|826|1086|1515|833|639|5040
(174, 47232)|214|424|2291
(174, 47264)|76|78|354|1263|2360
(174, 47318)|45|76
(174, 47329)|462|509|2098
(174, 47408)|1974|864
(174, 47443)|40|43
(174, 47474)|45|78|47
(174, 47480)|254
(174, 47544)|462
(174, 47638)|45
(174, 47648)|53
(174, 47704)|1547
(174, 47787)|18|122|126|130|40|43|72|306|4555|8171|8285
(174, 47794)|1879
(174, 47836)|18|374
(174, 47869)|18|58|62|156|2437|1873|2188
(174, 47872)|53|60|663|978|1935|808|684|7097
